序号,Key,Title,run1,run2,run3,一致,一致度,多数标签
,HDHJW59L,Accuracy of CAD -CAM systems for removable partial denture framework fabrication: A systematic review,exclude,exclude,exclude,True,1.0,exclude
,NJ5KK25B,Effect of peri-implant bone resorption on mechanical stress in the implant body: In vivo measured load-based finite element analysis,unsure,unsure,unsure,True,1.0,unsure
,7KZCURKL,Cone-Beam Angle Dependency of 3D Models Computed from Cone-Beam CT Images,unsure,unsure,unsure,True,1.0,unsure
,I3VUEDA6,Multi-objective optimization of custom implant abutment design for enhanced bone remodeling in single-crown implants using 3D finite element analysis,unsure,unsure,include,False,0.6666666666666666,unsure
,TII25L59,Robust Segmentation of Partial and Imperfect Dental Arches,unsure,unsure,unsure,True,1.0,unsure
,28GE8FQS,A straightforward protocol for designing an interim hollow shell with open-source software,include,include,include,True,1.0,include
,WVD49PF9,Robot-assisted augmented reality navigation for osteotomy and personalized guide-plate in mandibular reconstruction: a preclinical study,unsure,unsure,unsure,True,1.0,unsure
,KPAT4YHU,"An overview of selective laser sintering 3D printing technology for biomedical and sports device applications: Processes, materials, and applications",exclude,exclude,exclude,True,1.0,exclude
,IUBFVLSW,Dental implant-abutment fracture resistance and wear induced by single-unit screw-retained CAD components fabricated by four CAM methods after mechanical cycling,unsure,unsure,unsure,True,1.0,unsure
,5BZNI5MC,Leveraging solid solubility and miscibility of etoricoxib in Soluplus? towards manufacturing of 3D printed etoricoxib tablets by additive manufacturing,exclude,exclude,exclude,True,1.0,exclude
,G2ET6V96,Evaluation of the Fatigue Strength of a CAD-CAM Nanoceramic Resin Crown on Titanium and Zirconia-Titanium Abutments,unsure,unsure,unsure,True,1.0,unsure
,BI5PRGUX,Differentiation of benign and malignant oral lesions through surface texture analysis and SVM modeling,unsure,unsure,unsure,True,1.0,unsure
,C73CFKZT,Current development status of additive manufacturing technologies for fabricating removable partial denture frameworks: a literature review,exclude,exclude,exclude,True,1.0,exclude
,8HPQKBVZ,Passive fit and time efficiency for prefabricated versus conventionally constructed cobalt chromium CAD\textbackslashCAM 3-unit implant supported frameworks in free end saddle models: a pilot invitro study,unsure,unsure,unsure,True,1.0,unsure
,4HJ9WGCQ,Clinical application of an intraoral scanner and CAD/CAM system for a Kennedy class I partially edentulous patient,unsure,unsure,unsure,True,1.0,unsure
,4BR99TM2,A deep learning framework for automated dental segmentation and diagnostic report generation from cone-beam computed tomography,unsure,unsure,unsure,True,1.0,unsure
,4LIEPYNX,Clinical Performance of Partial and Full-Coverage Fixed Dental Restorations Fabricated from Hybrid Polymer and Ceramic CAD/CAM Materials: A Systematic Review and Meta-Analysis,exclude,exclude,exclude,True,1.0,exclude
,IHJYACL8,Multi-Material 3D Printing of a Customized Sports Mouth Guard: Proof-of-Concept Clinical Case,include,unsure,unsure,False,0.6666666666666666,unsure
,4KQH2TR5,Exploring palatal and dental shape variation with 3D shape analysis and geometric deep learning,unsure,unsure,unsure,True,1.0,unsure
,JJVILXDI,Creating a 3D diagnostic cast with realistic tooth shade and translucency using an open source nondental CAD software program: A dental technique,include,include,include,True,1.0,include
,MT46QW8Q,A resource sharing approach for PSS-enabled additive manufacturing platform,exclude,exclude,exclude,True,1.0,exclude
,SD6KI78W,A Rapid Advancing Image Segmentation Approach in Dental to Predict Cryst,unsure,unsure,unsure,True,1.0,unsure
,75U924X7,Esthetic rehabilitation for a Kennedy Class IV patient using detachable 3D printing diagnostic denture and removable partial denture with polyetheretherketone framework,unsure,unsure,unsure,True,1.0,unsure
,345A5AVQ,Morphological comparison between artificial intelligence-driven and manual CAD design in single tooth restoration: a preliminary study,exclude,exclude,exclude,True,1.0,exclude
,KLY4HDFN,Randomized Clinical Trial of the Accuracy of Patient-Specific Implants versus CAD/CAM Splints in Orthognathic Surgery,unsure,unsure,unsure,True,1.0,unsure
,5E8EH5NC,Precise Quantification of Angiogenesis in 3D Biomaterials Using in Vitro CAM Models: Enhancing 3Rs in Research and Minimizing in Vivo Dependency,exclude,exclude,exclude,True,1.0,exclude
,8F7GPG9S,Automatic segmentation of the carotid artery and internal jugular vein from 2D ultrasound images for 3D vascular reconstruction,exclude,exclude,exclude,True,1.0,exclude
,MWC6EET8,The Impact of Open versus Closed Computer-Aided Design/Computer-Aided Manufacturing Systems on the Marginal Gap of Zirconia-Reinforced Lithium Silicate Single Crowns Evaluated by Scanning Electron Microscopy: A Comparative In Vitro Study,exclude,exclude,exclude,True,1.0,exclude
,49PG86KL,Validation of a novel tool for automated tooth modelling by fusion of CBCT-derived roots with the respective IOS-derived crowns,unsure,unsure,unsure,True,1.0,unsure
,JQFBPBTC,Mechanical Properties and Biocompatibility of 3D Printing Acrylic Material with Bioactive Components,unsure,unsure,unsure,True,1.0,unsure
,4QDY3R9M,Realization of a Dental Framework by 3D Printing in Material Cobalt-Chromium with Superior Precision and Fitting Accuracy,unsure,unsure,unsure,True,1.0,unsure
,TM39UHVG,Maximizing the Virtual Surgical Planning Session for Orthognathic Surgery,unsure,unsure,unsure,True,1.0,unsure
,YW7JPGUN,Does cad software affect the marginal and internal fit of milled full ceramic crowns?,exclude,exclude,exclude,True,1.0,exclude
,FS7LLKDV,Strain gauge analysis and deformation detection of maxillary denture bases reinforced by CAD/CAM milled zirconia and cobalt chromium (Co-Cr) frameworks: An in-vitro study,include,include,include,True,1.0,include
,Z4PR8PUL,Novel 3D segmentation for reliable volumetric assessment of the nasal airway: a CBCT study,include,include,include,True,1.0,include
,HUMYEQ95,Optimizing resin shrinkage in additive manufacturing through supervised pathways: Leveraging machine learning in dentistry,unsure,unsure,unsure,True,1.0,unsure
,AGVFZ3RW,3D modelling and x-ray depth analysis map of the pulp with computer software via digital periapical radiography and cone beam computed tomography,unsure,unsure,unsure,True,1.0,unsure
,MG5V3AXW,Automated 3D printing of pediatric furosemide tablets: A personalized medicine approach using semi-solid extrusion and NIR monitoring,exclude,exclude,exclude,True,1.0,exclude
,SAQED9KP,3D Printing of chewable oral tablets using drug nanosuspension inks: an experimental and machine learning study,exclude,exclude,exclude,True,1.0,exclude
,DQC6CF2F,Teeth Segmentation in Panoramic Dental X-ray Using Mask Regional Convolutional Neural Network,unsure,unsure,unsure,True,1.0,unsure
,SPNK43TB,Combination of Digital and Conventional Workflows in the CAD/CAM-Fabrication of an Implant-Supported Overdenture,unsure,unsure,unsure,True,1.0,unsure
,JH54KM88,Optimizing Orthognathic Surgery: Leveraging the Average Skull as a Dynamic Template for Surgical Simulation and Planning in 30 Patient Cases,unsure,unsure,unsure,True,1.0,unsure
,VGINSVW7,Validity of a patient-specific percutaneous nephrolithotomy (PCNL) simulated surgical rehearsal platform: impact on patient and surgical outcomes,exclude,exclude,exclude,True,1.0,exclude
,UCAQGWW6,Tooth segmentation and gingival tissue deformation framework for 3D orthodontic treatment planning and evaluating,unsure,unsure,unsure,True,1.0,unsure
,ZAEM42C7,Comparison of the accuracy of bracket positioning between direct and digital indirect bonding techniques in the maxillary arch: a three-dimensional study,unsure,unsure,unsure,True,1.0,unsure
,SDN96I58,Biomechanical analysis of stress around the tilted implants with different cantilever lengths in all-on-4 concept,include,include,include,True,1.0,include
,4BM4MVRA,"AI-Assisted CBCT Data Management in Modern Dental Practice: Benefits, Limitations and Innovations",exclude,exclude,exclude,True,1.0,exclude
,TFCJ859I,Research on Panoramic Stitching Algorithm of Lateral Cranial Sequence Images in Dental Multifunctional Cone Beam Computed Tomography,unsure,unsure,unsure,True,1.0,unsure
,VBMMA9IP,An enhanced CAD system based on machine Learning Algorithm for brain MRI classification,exclude,exclude,exclude,True,1.0,exclude
,YYC34XSZ,Fully Digital versus Conventional Workflows for Fabricating Posterior Three-Unit Implant-Supported Reconstructions: A Prospective Crossover Clinical Trial,unsure,unsure,unsure,True,1.0,unsure
,JNPCHWQL,Deep learning for automated mandibular canal segmentation in CBCT scans,unsure,unsure,unsure,True,1.0,unsure
,RTDGZ4YL,Effects of Periodontal Splints on Biomechanical Behaviors in Compromised Periodontal Tissues and Cement Layer: 3D Finite Element Analysis,include,include,include,True,1.0,include
,M78JJLDC,Patient-Specific SubperiostealTitanium Implant for Maxillary Reconstruction Following Oncologic Resection: A One-Year Follow-Up Case Report,unsure,unsure,unsure,True,1.0,unsure
,NZ84ZXUF,Extrusion-based 3D printing of cross-scale porous bone scaffolds and their micro-topological structures for bone repair,exclude,exclude,exclude,True,1.0,exclude
,I73XE6IF,Root canal treatment planning by automatic tooth and root canal segmentation in dental CBCT with deep multi-task feature learning,unsure,unsure,unsure,True,1.0,unsure
,7S2EB8EK,Comparison between experimental digital image processing and numerical methods for stress analysis in dental implants with different restorative materials,include,include,include,True,1.0,include
,5PW99INS,Optimization of PETG 3D printing parameters for the design and development of biocompatible bone implants,exclude,exclude,exclude,True,1.0,exclude
,U7MMJUK2,Accelerometry-Enhanced Magnetic Sensor for Intra-Oral Continuous Jaw Motion Tracking,unsure,unsure,unsure,True,1.0,unsure
,WGT8X3QL,"Digital Workflow in Maxillofacial Prosthodontics-An Update on Defect Data Acquisition, Editing and Design Using Open-Source and Commercial Available Software",exclude,exclude,exclude,True,1.0,exclude
,QGPRZXIZ,The use of PEEK in digital prosthodontics: A narrative review,exclude,exclude,exclude,True,1.0,exclude
,KYG8D3UF,Development of a Quantitative Method to Assess Dental Students' Manual Dexterity in Tooth Cavity Preparation,unsure,include,include,False,0.6666666666666666,include
,74EZSZJP,An automatic tooth reconstruction method based on multimodal data,unsure,unsure,unsure,True,1.0,unsure
,QIK2SRY7,"An Alternative Digital Workflow for 3D Virtual Patient Construction Integrating Intraoral, Facial, and CBCT Data for Esthetic and Occlusal Planning",unsure,unsure,unsure,True,1.0,unsure
,VJ3W9JV3,Refined tooth and pulp segmentation using U-Net in CBCT image,unsure,unsure,unsure,True,1.0,unsure
,YUI4LKWS,Biomechanical comparison of different framework materials in mandibular overdenture prosthesis supported with implants of different sizes: a finite element analysis,unsure,unsure,unsure,True,1.0,unsure
,SWR4VY3Q,A novel technique for maxillary regional superimposition using merged CBCTs and intra-oral scans,unsure,unsure,unsure,True,1.0,unsure
,7VE5J5DD,"Influence of exposure protocol, voxel size, and artifact removal algorithm on the trueness of segmentation utilizing an artificial-intelligence-based system",unsure,unsure,unsure,True,1.0,unsure
,6RH7TWR6,Design of patient specific basal dental implant using Finite Element method and Artificial Neural Network technique,include,include,include,True,1.0,include
,RS26NFUB,Volumetric measurement of manually drawn segmentations in cone beam computed tomography images of newly formed bone after sinus floor augmentation with bovine-derived bone substitutes,unsure,unsure,unsure,True,1.0,unsure
,JJ3KRVA4,Effect of acidic saliva on monomer leaching and surface roughness of 3D-printed and milled denture-base materials,unsure,unsure,unsure,True,1.0,unsure
,GIPQHWGT,Development and validation of a 3D anthropomorphic phantom for dental CBCT imaging research,unsure,unsure,unsure,True,1.0,unsure
,4JTW49FR,OrthoMatch-Net: Unsupervised registration of orthodontic dental point clouds via hierarchical attention feature modeling and bidirectional matching mechanism,unsure,unsure,unsure,True,1.0,unsure
,NM4KD692,In vivo trueness of full-arch implant-supported CAD/CAM restorations and models based on conventional impressions,unsure,unsure,unsure,True,1.0,unsure
,T7FYF6BP,3D superimposition of human dentition contours in personal identification: A preliminary study,unsure,unsure,unsure,True,1.0,unsure
,92FDR9R4,Impact of profile angle of CAD-CAM abutment on the marginal bone loss of implant-supported single-tooth posterior restorations,unsure,unsure,unsure,True,1.0,unsure
,QJDV5PK4,Biomechanical Performance of PEEK and Graphene-Modified PMMA as Telescopic Removable Partial Denture Materials: A Nonlinear 3D Finite Element Analysis,unsure,unsure,unsure,True,1.0,unsure
,4X7L73PH,The influence of metal artifact reduction on the trueness of registration of a cone-beam computed tomography scan with an intraoral scan in the presence of severe restoration artifact,unsure,unsure,unsure,True,1.0,unsure
,X4AMPF75,A novel fluoride tray-assisted workflow for artificial intelligence-driven automated maxillary gingival segmentation on cone beam CT,unsure,unsure,unsure,True,1.0,unsure
,NGPJEDGB,Optimization of Prosthodontic Computer-Aided Designed Models: A Virtual Evaluation of Mesh Quality Reduction Using Open Source Software,include,include,include,True,1.0,include
,QFTSW5DN,Influence of contemporary CAD-CAM milling systems on the fit and adaptation of partially stabilized Zirconia fixed partial dentures,exclude,exclude,exclude,True,1.0,exclude
,PGYSBHYW,Effect of Printing Layer Thickness on the Trueness and Margin Quality of 3D-Printed Interim Dental Crowns,unsure,unsure,unsure,True,1.0,unsure
