序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
2280,Visualizing physiological sclerotic dentin via micro-computed tomography: A pilot study.,PURPOSE: Physiological dentin sclerosis is a distinctive phenomenon observed in transverse sections ,2026-09-10 20:48:31,deepseek-flash,da787c20-7050-406a-ac7b-b2f4b2ca7b51,1.49,unsure,"该研究属于口腔医学（牙体牙髓/口腔解剖）范畴，使用了非牙科专用3D图像处理软件FIJI（ImageJ）进行三维体积分析，但FIJI（ImageJ）是否为""3D软件""及是否符合""非牙科专用3D软件""概念需全文复核确认。",无,无,无
2281,Fully Automated AI-Based Digital Workflow for Mirroring of Healthy and Defective Craniofacial Models.,The accurate reconstruction of craniofacial defects requires the precise segmentation and mirroring ,2026-09-10 20:48:31,deepseek-flash,9a9fc98d-c69a-452c-a10a-db48d58d26ff,1.31,unsure,该研究属于口腔颌面外科范畴，涉及3D数据处理与建模，但摘要未明确提及所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件。,无,无,无
2284,"WEAR, FATIGUE, AND FRACTURE RESISTANCE OF DIFFERENT MONOLITHIC CAD/CAM ONLAYS AS ABUTMENTS FOR ACETAL RESIN OR COBALT-CHROMIUM REMOVABLE PARTIAL DENTURE FRAMEWORKS.","PURPOSE: To assess wear, fatigue, and fracture resistance of different CAD/CAM onlays milled from mo",2026-09-10 20:48:32,deepseek-flash,cffdf971-a36d-478f-bed6-6968f543daf8,1.33,unsure,"该文献属于口腔修复领域（CAD/CAM onlay与可摘局部义齿支架），但摘要仅提及""CAD/CAM""和""3D-image processing software""，未明确说明是否使用了非牙科专用3D软件，无法据此排除或确认。",无,无,无
2283,Design and development of a virtual reality simulation for dental implant prosthesis training.,OBJECTIVES: The impressioning phase of implant prostheses requires high precision and precise spatia,2026-09-10 20:48:32,deepseek-flash,c64faafd-a9ee-4f5a-9e9e-f59a22175fc6,1.57,include,该研究属于口腔种植修复领域，明确使用了非牙科专用3D软件Unity 3D和Blender进行虚拟现实模拟器的开发，符合纳入标准。,Unity 3D（虚拟现实环境开发）、Blender（3D建模）,口腔种植修复学（种植修复印模培训）,开发虚拟现实模拟器用于开放式托盘种植印模取模流程的教学与训练
2282,A Slicer-Independent Framework for Measuring G-Code Accuracy in Medical 3D Printing.,"In medical 3D printing, accuracy is critical for fabricating patient-specific implants and anatomica",2026-09-10 20:48:32,deepseek-flash,ede9f45a-e017-4a5c-be0b-929c30a698a0,2.0,include,该研究属于口腔医学范畴（使用下颌模型），使用了非牙科专用3D软件（PrusaSlicer、Cura、Simplify3D、Slic3r、Fusion 360）进行3D打印切片处理与几何精度分析，符合纳入标准。,PrusaSlicer、Cura、Simplify3D、Slic3r、Fusion 360——用于将STL文件切片生成G-code，并评估切片软件对3D打印几何精度的影响,口腔颌面/口腔修复（下颌模型制作，患者特异性植入物和解剖模型）,医学3D打印中切片软件对打印几何精度的量化评估
2287,Effect of framework material and gyroid lattice design on the biomechanics of all-on-four full-arch prostheses.,BACKGROUND: This finite element analysis (FEA) aimed to evaluate the biomechanical behavior of all-o,2026-09-10 20:48:32,deepseek-flash,ad89ee7c-1c2e-43d4-a2a0-4faff2cbba37,1.24,unsure,该文献属于口腔种植（all-on-four）领域的有限元分析研究，符合口腔医学范畴及文献类型要求，但摘要未提及具体使用的3D建模或分析软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核。,无,无,无
2285,Automated micro-CT quantification of clear aligner fit: a pilot comparison of manufacturing processes.,BACKGROUND: Clear aligner fit accuracy significantly influences treatment efficacy. Micro-computed t,2026-09-10 20:48:32,deepseek-flash,b98a67f7-5f8b-4c12-9f4f-18240e3bb5f9,1.36,unsure,该文献属于口腔正畸领域（隐形矫治器贴合度），但摘要中仅提及使用Python开发自动化算法处理micro-CT数据，未明确说明是否使用了非牙科专用3D软件（如3D Slicer、Mimics等）进行三维数据处理或建模，信息不足以判断是否符合Concept标准。,无,无,无
2286,DICOM segmentation and STL creation for 3D printing: a process and software package comparison for osseous anatomy.,BACKGROUND: Extracting and three-dimensional (3D) printing an organ in a region of interest in DICOM,2026-09-10 20:48:32,deepseek-flash,9f4f4108-7fb1-45ad-a817-6f137b002602,1.39,include,该研究涉及口腔颌面骨解剖（干燥人下颌骨）的DICOM分割与STL创建，比较了九种商业/开源软件包，属于口腔医学范畴且使用了非牙科专用3D软件，文献类型为原创研究，符合纳入标准。,九种商业/开源DICOM分割与STL创建软件包（具体名称未在摘要中列出），用于将DICOM图像分割并导出为STL模型以支持3D打印。,口腔颌面放射学/颌面外科（基于干燥人下颌骨的骨解剖结构）。,DICOM图像分割、STL模型创建及3D打印前的数据处理与软件性能比较。
2289,Development of Semi-Automatic Dental Image Segmentation Workflows with Root Canal Recognition for Faster Ground Tooth Acquisition.,"This paper investigates the application of image segmentation techniques in endodontics, focusing on",2026-09-10 20:48:33,deepseek-flash,52fe452a-5b05-4098-bdb8-957215e9add9,1.36,include,该研究属于牙体牙髓（口腔医学）领域，明确使用了非牙科专用3D软件3D Slicer进行半自动图像分割工作流开发，文献类型为原创研究，符合纳入标准。,3D Slicer version 5.8.1——用于开发Grow From Seeds (GFS)和Watershed (WS)两种半自动分割工作流，实现牙齿及根管区域的图像分割。,牙体牙髓病学（endodontics）,牙齿及根管区域的半自动图像分割，用于快速获取深度学习模型训练所需的ground truth数据。
2288,TAPSeg: An open-source deep learning tool for instance-level tooth and pulp segmentation in CBCT.,OBJECTIVES: To develop an open-source one-tap CBCT automatic segmentation tool based on deep learnin,2026-09-10 20:48:33,deepseek-flash,16302041-621c-4ef5-9460-cfda9f0d98cc,1.48,include,该文献为原创研究，涉及口腔医学（牙体牙髓/放射），明确使用了非牙科专用3D软件3D Slicer进行牙齿和牙髓的CBCT分割与三维重建，符合纳入标准。,3D Slicer（作为插件平台进行牙齿和牙髓的自动分割与三维重建）,牙体牙髓、口腔放射,CBCT牙齿与牙髓的自动分割、三维建模、根形态与体积量化、根发育随访、再生牙髓治疗及数字化牙科工作流
2290,Stress distribution in titanium and zirconia implants with full-arch prostheses: a finite element analysis.,OBJECTIVE: The stress distribution and mechanical properties of materials used in dental implants ar,2026-09-10 20:48:33,deepseek-flash,06aeb699-6ab5-4a64-af49-9660e6622a2b,1.39,unsure,"该文献属于口腔种植领域的有限元分析研究，符合口腔医学范畴及文献类型要求，但摘要未明确说明所使用的3D建模/分析软件是否为非牙科专用软件（如ANSYS、ABAQUS等），无法据此判定是否符合""非牙科专用3D软件""这一核心纳入标准。",无,无,无
2291,Accuracy and Clinical Outcomes of Mandibular Reconstruction Using Fibula Free Flaps and Open-Source Virtual Surgical Planning.,"Mandibular reconstruction using fibula free flaps (FFF) remains the gold standard, although achievin",2026-09-10 20:48:33,deepseek-flash,8312b0cc-3920-46e6-a09a-0b96865cbff4,1.44,include,该研究属于口腔颌面外科范畴，明确使用了非牙科专用3D软件（3D Slicer和Blender）进行虚拟手术规划，且为原创研究，符合纳入标准。,3D Slicer（虚拟手术规划）、Blender（虚拟手术规划）,口腔颌面外科（下颌骨重建）,腓骨游离皮瓣下颌骨重建的术前虚拟手术规划与手术精度评估
2293,Customized 3D-printed models for training in repairing large maxillary sinus membrane perforations.,OBJECTIVE: This study aimed to design and fabricate a personalized hard-soft tissue integrated 3D-pr,2026-09-10 20:48:33,deepseek-flash,ad8e686a-deab-4674-be59-5734cee3def1,1.14,unsure,该文献属于口腔医学（上颌窦膜穿孔修复培训）范畴，且为原创研究，但摘要仅提及使用CBCT及口内扫描数据制作3D打印模型，未明确说明所使用的3D软件是否为非牙科专用软件，信息不足无法判断。,无,无,无
2295,Three-dimensional finite element analysis of temporomandibular joint stresses following botulinum toxin injection and occlusal splint therapy in bruxism.,BACKGROUND: Bruxism-related clenching can impose excessive mechanical loads on the temporomandibular,2026-09-10 20:48:34,deepseek-flash,c22b2bb2-7043-43b5-800e-3ce61c364119,1.21,unsure,该研究属于口腔医学（颞下颌关节）范畴，文献类型为原创研究，但摘要未明确说明所使用的有限元建模软件是否为非牙科专用3D软件（如ANSYS、ABAQUS等），信息不足无法判断。,无,无,无
2297,Developing an Artificial Intelligence Solution to Autosegment the Edentulous Maxillary Bone for Implant Planning.,OBJECTIVES: Digital dental implant planning using panoramic radiographs and cone beam computed tomog,2026-09-10 20:48:34,deepseek-flash,6c595a2d-3701-4562-be8c-f7b72b36af3b,0.93,include,该研究属于口腔种植领域，摘要明确提及使用非牙科专用3D软件3D Slicer进行手动分割，符合纳入标准。,3D Slicer（用于手动分割上颌无牙区CBCT图像）,口腔种植（种植规划）,上颌无牙颌骨自动分割以支持种植规划
2292,Comparison of biomechanical performance of custom implants with different designs under functional load: a finite element analysis.,OBJECTIVE: Rehabilitation of severely atrophic edentulous maxillae is clinically challenging because,2026-09-10 20:48:34,deepseek-flash,225140ec-096f-48f7-a1cd-e48a76ac111c,1.72,unsure,"该文献属于口腔医学（颌面种植/修复）领域，涉及3D建模与有限元分析，但摘要仅提及""CAD software""，未明确说明是否使用了非牙科专用3D软件（如ANSYS、ABAQUS、Mimics等），信息不足无法判断。",无,无,无
2294,Effects of Build Angle and Position in the Build Platform on the Dimensional Accuracy of 3D-Printed Molar Crowns Using Digital Light Processing Technology.,PURPOSE: To investigate the effects of build angle and position in the build platform on the dimensi,2026-09-10 20:48:34,deepseek-flash,123018a8-d7c8-497c-b7f4-163da0de4175,1.64,include,该研究属于口腔修复学领域，摘要明确提及使用Geomagic Control X（逆向工程/通用3D分析软件）进行STL文件比对与精度分析，符合非牙科专用3D软件的使用标准，且为原创研究。,Geomagic Control X（用于STL文件比对、RMS分析、2D Compare及模拟CMM测量）,口腔修复学（3D打印牙冠精度研究）,评估DLP 3D打印中构建角度与平台位置对磨牙冠尺寸精度的影响
2296,Digital Simulation and Clinical Validation of a Novel Open-Source-Based Workflow for 3D-Printed Surgical Guide (GORST) in Esthetic Crown Lengthening: A Case Report.,This case report introduces a novel open-source-based digital workflow for esthetic crown lengthenin,2026-09-10 20:48:34,deepseek-flash,4fca1dfb-4247-46b0-94d5-578c989b431b,1.44,include,该文献为病例报告，属于口腔医学（牙周/美学冠延长）范畴，明确使用免费/开源软件进行数字化设计与3D打印手术导板，符合纳入标准。,使用免费/开源软件（free software，具体名称未在摘要中给出）进行虚拟仿真与GORST手术导板设计,牙周科（美学冠延长术）,数字化虚拟仿真规划、3D打印手术导板设计与临床应用
2300,Computer-aided design and 3D fabrication of a segmented silicone obturator-RPD prosthesis for rehabilitating maxillary defects.,"Maxillary defects caused by tumor resection, trauma, or congenital malformation often result in impa",2026-09-10 20:48:34,deepseek-flash,9ecc1d0d-29e5-4eb6-a61b-a7e98c5fabd2,0.83,unsure,该文献属于口腔修复（颌面缺损修复）领域，涉及数字化设计与3D打印工作流程，但摘要未明确提及所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
2298,Posterior implant angulation without cantilever reduction in mandibular All-on-4: a controlled finite element analysis of stress transfer and implant macrodesign effects.,"BACKGROUND: Posterior implant angulation is widely used in mandibular All-on-4 rehabilitation, but i",2026-09-10 20:48:35,deepseek-flash,f4298548-4df5-4961-9f91-9981d178ff83,1.49,unsure,该文献属于口腔种植领域的有限元分析原创研究，符合口腔医学范畴及文献类型要求，但摘要未明确说明所使用的3D建模/有限元软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），故需进入全文复核。,无,无,无
