file,match_idx,score,matched,_idx,Title_clean,Key,AI分类,在最终613,是否最终613
Shi 等 - 2024 - Novel bisphosphonate-based cathepsin K-triggered compound targets the enthesis without impairing sof.pdf,1903.0,100.0,True,1903.0,Novel bisphosphonate-based cathepsin K-triggered compound targets the enthesis without impairing soft tissue-to-bone healing,XNBZP7KT,exclude,False,False
Shi 等 - 2024 - Three-dimensional evaluation of condylar morphology after orthodontic treatment in adult patients wi.pdf,81.0,100.0,True,81.0,Three-dimensional evaluation of condylar morphology after orthodontic treatment in adult patients with Class II malocclusion by cone-beam computed tomography.,ATFDULYF,include,True,True
Shi 等 - 2025 - A portable mixed reality navigation system for oral and maxillofacial surgery Design and preliminar.pdf,1864.0,100.0,True,1864.0,A portable mixed reality navigation system for oral and maxillofacial surgery: Design and preliminary clinical evaluation,VPIYMEQ5,include,True,True
Shih 等 - 2020 - Smart Feeder Robot for Severely Disabled Patients.pdf,2515.0,100.0,True,2515.0,Smart Feeder Robot for Severely Disabled Patients,5UNAWU6T,exclude,False,False
Shihabi 等 - 2025 - Three-dimensional analysis of mandibular and condylar growth using artificial intelligence tools a.pdf,1797.0,100.0,True,1797.0,Three-dimensional analysis of mandibular and condylar growth using artificial intelligence tools: a comparison of twin-block and Frankel II Appliances,Y5JWYY4F,include,False,False
Shim 等 - 2026 - Patient-Specific Panoramic Reconstruction From Spiral MDCT Data via Projection-Domain CT-Style Backp.pdf,2452.0,100.0,True,2452.0,Patient-Specific Panoramic Reconstruction From Spiral MDCT Data via Projection-Domain CT-Style Backprojection,BUFGA2CW,include,False,False
Shin 等 - 2022 - Feature extraction for margin lines using region growing with a dynamic weight function in a one-poi.pdf,965.0,100.0,True,965.0,Feature extraction for margin lines using region growing with a dynamic weight function in a one-point bidirectional path search,GK77S9CY,exclude,False,False
"Shin 等 - 2025 - Low-Cost, High-Fidelity 3D-Printed Temporomandibular Joint (TMJ) Dislocation Reduction Task Trainer.pdf",45.0,100.0,True,45.0,"Low-Cost, High-Fidelity 3D-Printed Temporomandibular Joint (TMJ) Dislocation Reduction Task Trainer.",UNERRYKU,include,False,False
Shin 等 - 2026 - Digital workflow for fabricating a patient-specific detachable 3D-printing model for mesiodens extra.pdf,1629.0,100.0,True,1629.0,Digital workflow for fabricating a patient-specific detachable 3D-printing model for mesiodens extraction to enhance surgical planning and dental education,NRXIPVW4,include,False,False
Shin 等 - 2026 - Feasibility of a hybrid SEMD-VMI-NMAR framework for metal artifact reduction in dental computed tomo.pdf,1252.0,100.0,True,1252.0,Feasibility of a hybrid SEMD-VMI-NMAR framework for metal artifact reduction in dental computed tomography: simulation study,SMP7ULWB,include,False,False
"Shujaat 等 - 2021 - Integration of imaging modalities in digital dental workflows - possibilities, limitations, and pote-1.pdf",817.0,99.41520467836258,True,817.0,"Integration of imaging modalities in digital dental workflows - possibilities, limitations, and potential future developments",U6NMXLSS,exclude,False,False
"Shujaat 等 - 2021 - Integration of imaging modalities in digital dental workflows - possibilities, limitations, and pote.pdf",817.0,100.0,True,817.0,"Integration of imaging modalities in digital dental workflows - possibilities, limitations, and potential future developments",U6NMXLSS,exclude,False,False
Shujaat 等 - 2026 - Comparative analysis of five AI platforms for mandibular canal segmentation on CBCT images.pdf,680.0,100.0,True,680.0,Comparative analysis of five AI platforms for mandibular canal segmentation on CBCT images,4PBV2R5L,include,False,False
Shukla 等 - 2023 - Empowering Rural and Suburban Dental Care with Open-Source Image Processing.pdf,2338.0,100.0,True,2338.0,Empowering Rural and Suburban Dental Care with Open-Source Image Processing,25UHEYRE,exclude,False,False
Silva 等 - 2025 - Marginal gap of three-dimensional printed full-arch frameworks supported by all-on-four and all-on-s.pdf,546.0,100.0,True,546.0,Marginal gap of three-dimensional printed full-arch frameworks supported by all-on-four and all-on-six implant designs.,S3UIDDAH,exclude,False,False
Sim 等 - 2024 - Differential Diagnosis of OKC and SBC on Panoramic Radiographs Leveraging Deep Learning Algorithms..pdf,1168.0,100.0,True,1168.0,Differential Diagnosis of OKC and SBC on Panoramic Radiographs: Leveraging Deep Learning Algorithms,Q7NK8ADB,exclude,False,False
Singh 等 - 2025 - Automatic Detection and Classification of Dental Anomalies and Tooth Types Using Transformer-Based Y.pdf,2462.0,100.0,True,2462.0,Automatic Detection and Classification of Dental Anomalies and Tooth Types Using Transformer-Based Yolo With GA Optimization,ZUIVH67D,exclude,False,False
Sinthia 等 - 2024 - Anatomical Deep Learning Analysis for Automated Detection of Dental Caries A Novel Approach.pdf,2379.0,100.0,True,2379.0,Anatomical Deep Learning Analysis for Automated Detection of Dental Caries: A Novel Approach,EERIYCIP,exclude,False,False
Sittikornpaiboon 等 - 2021 - Comparison of the accuracy of implant placement using different drilling systems for static span st.pdf,1440.0,96.34146341463415,True,1440.0,Comparison of the accuracy of implant placement using different drilling systems for static computer-assisted implant surgery: A simulation-based experimental study,CWYF2FX9,exclude,True,True
Sivasankaran和Dhanaraj - 2022 - A Rapid Advancing Image Segmentation Approach in Dental to Predict Cryst.pdf,2074.0,100.0,True,2074.0,A Rapid Advancing Image Segmentation Approach in Dental to Predict Cryst,SD6KI78W,exclude,False,False
Snosi 等 - 2021 - Subtractive versus additive indirect manufacturing techniques of digitally designed partial dentures.pdf,714.0,100.0,True,714.0,Subtractive versus additive indirect manufacturing techniques of digitally designed partial dentures,TI4JGF9N,include,False,False
So 等 - 2024 - Fractional flow reserve measurement using dynamic CT perfusion imaging in patients with coronary art-1.pdf,574.0,99.42857142857143,True,574.0,Fractional flow reserve measurement using dynamic CT perfusion imaging in patients with coronary artery disease.,SY9W9NT6,exclude,False,False
So 等 - 2024 - Fractional flow reserve measurement using dynamic CT perfusion imaging in patients with coronary art.pdf,574.0,100.0,True,574.0,Fractional flow reserve measurement using dynamic CT perfusion imaging in patients with coronary artery disease.,SY9W9NT6,exclude,False,False
Sohn 等 - 2024 - Utilization of Tenting Pole Abutments for the Reconstruction of Severely Resorbed Alveolar Bone Tec.pdf,788.0,100.0,True,788.0,Utilization of Tenting Pole Abutments for the Reconstruction of Severely Resorbed Alveolar Bone: Technical Considerations and Case Series Reports,XRZSYJ46,exclude,False,False
Sokolowski 等 - 2024 - Evaluation of two printing techniques for maxillary removable partial denture frameworks..pdf,1276.0,100.0,True,1276.0,Evaluation of two printing techniques for maxillary removable partial denture frameworks,I2CX599X,exclude,True,True
Soma Sundari 等 - 2025 - Translation of Sign Language into Nepali Speech Using a Context-Aware Neural Network Framework.pdf,2536.0,100.0,True,2536.0,Translation of Sign Language into Nepali Speech Using a Context-Aware Neural Network Framework,UR3DAMEK,exclude,False,False
Song 等 - 2023 - Does the fixture thread depth affect the accuracy of implant placement during fully guided immediate-1.pdf,322.0,99.42196531791907,True,322.0,Does the fixture thread depth affect the accuracy of implant placement during fully guided immediate implant placement?: A human cadaver study.,EB4NSAMK,exclude,False,False
Song 等 - 2023 - Does the fixture thread depth affect the accuracy of implant placement during fully guided immediate.pdf,322.0,100.0,True,322.0,Does the fixture thread depth affect the accuracy of implant placement during fully guided immediate implant placement?: A human cadaver study.,EB4NSAMK,exclude,False,False
Song 等 - 2024 - An overview of selective laser sintering 3D printing technology for biomedical and sports device app.pdf,2060.0,100.0,True,2060.0,"An overview of selective laser sintering 3D printing technology for biomedical and sports device applications: Processes, materials, and applications",KPAT4YHU,exclude,False,False
Song 等 - 2025 - 3D Condyle-Mamba Hybrid U-Net and Mamba with Shape Priors for TMJ Condyle Segmentation.pdf,2377.0,100.0,True,2377.0,3D Condyle-Mamba: Hybrid U-Net and Mamba with Shape Priors for TMJ Condyle Segmentation,4HHZUW3L,include,False,False
Song 等 - 2025 - Fully digital workflow for duplicating clasp-retained removable partial dentures using three-dimensi.pdf,441.0,100.0,True,441.0,Fully digital workflow for duplicating clasp-retained removable partial dentures using three-dimensional printing: A clinical report.,SHU8ZH2B,unsure,True,True
Song和Liu - 2023 - Research on Denture Feature Matching Point Cloud Data Based on Deep Learning.pdf,2325.0,100.0,True,2325.0,Research on Denture Feature Matching Point Cloud Data Based on Deep Learning,Q6XWVERF,exclude,False,False
"Soto 等 - 2023 - Engineering Materials and Devices for the Prevention, Diagnosis, and Treatment of COVID-19 and Infec.pdf",1413.0,100.0,True,1413.0,"Engineering Materials and Devices for the Prevention, Diagnosis, and Treatment of COVID-19 and Infectious Diseases",T5PIL2ZE,exclude,False,False
Spangler 等 - 2021 - A Web-Based Rendering Application for Communicating Dental Conditions..pdf,859.0,100.0,True,859.0,A Web-Based Rendering Application for Communicating Dental Conditions,7WWWDUCV,exclude,False,False
Sri 等 - 2021 - Radiographic Evaluation of Vertical and Horizontal Fit in Single Implant Crowns Fabricated by CADCA.pdf,380.0,100.0,True,380.0,Radiographic Evaluation of Vertical and Horizontal Fit in Single Implant Crowns Fabricated by CAD/CAM Systems: A Retrospective Study.,AE9VV4ZR,exclude,False,False
Stefania Perrotta 等 - 2025 - A Novel Virtual Planned-Orthodontic-Surgical Approach for Proportional Condylectomy in Condylar Hype.pdf,797.0,100.0,True,797.0,A Novel Virtual Planned-Orthodontic-Surgical Approach for Proportional Condylectomy in Condylar Hyperplasia,TTVQARQ2,include,True,True
Steffen 等 - 2022 - Increased rate of pseudarthrosis in the anterior intersegmental gap after mandibular reconstruction.pdf,2137.0,100.0,True,2137.0,Increased rate of pseudarthrosis in the anterior intersegmental gap after mandibular reconstruction with fibula free flaps: a volumetric analysis,M6X88YQR,unsure,False,False
"Steinvorth 等 - 2025 - Euler-angle norms for tooth rotation, torque and tip..pdf",1611.0,100.0,True,1611.0,"Euler-angle norms for tooth rotation, torque and tip",NYKRJAXL,exclude,True,True
Steybe 等 - 2022 - Automated segmentation of head CT scans for computer-assisted craniomaxillofacial surgery applying a.pdf,1333.0,100.0,True,1333.0,Automated segmentation of head CT scans for computer-assisted craniomaxillofacial surgery applying a hierarchical patch-based stack of convolutional neural networks,YPPZ6Q53,include,False,False
Steybe 等 - 2024 - Virtual tumor mapping and margin control with 3-D planning and navigation..pdf,536.0,100.0,True,536.0,Virtual tumor mapping and margin control with 3-D planning and navigation.,LHESLXK6,exclude,False,False
Strong 等 - 2025 - Augmented Reality Navigation in CraniomaxillofacialHead and Neck Surgery.pdf,3.0,100.0,True,3.0,Augmented Reality Navigation in Craniomaxillofacial/Head and Neck Surgery.,XSN8NLIH,unsure,True,True
Stumpel - 2021 - An open-source multifunctional registration device for implant-supported complete dentures..pdf,1532.0,100.0,True,1532.0,An open-source multifunctional registration device for implant-supported complete dentures,8T69IZN7,include,True,True
Stumpel 等 - 2024 - Virtual Implant Planning and Surgical Guide for Single Implant Placement Fabricated from a Digital D.pdf,1847.0,100.0,True,1847.0,"Virtual Implant Planning and Surgical Guide for Single Implant Placement Fabricated from a Digital Diagnostic Cast, 2D Radiographic Imaging, and an Open-Source Program: A Dental Technique",EW7489ZA,include,True,True
Su 等 - 2021 - Use of intraoral scan for implant-supported dental prosthesis to design and fabricate a CAD-CAM veri.pdf,1809.0,100.0,True,1809.0,Use of intraoral scan for implant-supported dental prosthesis to design and fabricate a CAD -CAM veri fi cation device: A dental technique,2KUMDHYG,include,True,True
Su 等 - 2022 - 3D Human Reconstruction Combined with Facial Features.pdf,2554.0,100.0,True,2554.0,3D Human Reconstruction Combined with Facial Features,CAZ49UPW,exclude,False,False
Su 等 - 2024 - Handheld structured light system for panoramic 3D measurement in mesoscale.pdf,1908.0,100.0,True,1908.0,Handheld structured light system for panoramic 3D measurement in mesoscale,9D8263JD,exclude,False,False
Su 等 - 2025 - 3DFaceSculptor A Common Framework for Image-Guided 3D Face Deformation.pdf,2365.0,100.0,True,2365.0,3DFaceSculptor: A Common Framework for Image-Guided 3D Face Deformation,5KGSFDRI,exclude,False,False
Su 等 - 2025 - Digital Twin-Based Stereo Dataset Generation Method for 3D Reconstruction of Teeth.pdf,2366.0,100.0,True,2366.0,Digital Twin-Based Stereo Dataset Generation Method for 3D Reconstruction of Teeth,SXD7ZNDY,include,True,True
Su 等 - 2025 - Three-dimensional correlation method for non-invasive blood glucose monitoring with optical coherenc.pdf,1099.0,100.0,True,1099.0,Three-dimensional correlation method for non-invasive blood glucose monitoring with optical coherence tomography,29X9ZLAU,exclude,False,False
Suchada Kongkiatkamon 等 - 2021 - Comparison of Fracture Load of the Four Translucent Zirconia Crowns.pdf,820.0,100.0,True,820.0,Comparison of Fracture Load of the Four Translucent Zirconia Crowns,KAMJ6MSW,exclude,True,True
Suenaga 等 - 2025 - Virtual surgical planning and augmented reality for fixation of plate during Le Fort I osteotomy..pdf,12.0,100.0,True,12.0,Virtual surgical planning and augmented reality for fixation of plate during Le Fort I osteotomy.,AHMZVPPN,include,True,True
